epoch,train_loss,test_loss
113,6.375943367720183e-10,6.657687068312157e-10
114,6.892485493459332e-10,6.967000254487488e-10
115,7.278226937801336e-10,6.692697340771047e-10
116,6.969841548354339e-10,6.882987846346111e-10
117,5.403892025523938e-10,4.605850700833969e-10
118,4.0642309157012947e-10,3.891073241391041e-10
119,3.792247477152344e-10,3.7423289467319876e-10
120,3.865969391836366e-10,3.928686626020195e-10
121,3.672433057655411e-10,3.609179205499302e-10
122,3.996206290879378e-10,3.6196886044059794e-10
123,3.7990446510871577e-10,3.5079172344687495e-10
124,3.699041389859659e-10,3.8442069250077536e-10
125,3.630052455849686e-10,3.4023379391623367e-10
126,3.5548177040878317e-10,3.172314605448534e-10
127,3.34578604821445e-10,3.1103029873857935e-10
128,3.1503429920309856e-10,3.836160583636783e-10
129,3.253276942283279e-10,3.0581292775888614e-10
130,3.035930173922452e-10,2.7388429857388987e-10
131,3.0988245719454356e-10,2.5134611336685707e-10
132,2.864994259887954e-10,2.7370646027424783e-10
133,2.8268361054739623e-10,2.5383742469076156e-10
134,2.7276525177422075e-10,2.6956184506765624e-10
135,2.832409179420736e-10,2.596607318050559e-10
136,2.9290652500679746e-10,3.4666056691889933e-10
137,2.820049520291246e-10,2.478689836715731e-10
138,2.4666069090018005e-10,2.125752351922472e-10
139,2.711451010939392e-10,2.531361259494602e-10
140,2.4474154453058005e-10,2.685090649823252e-10
141,2.610828216120797e-10,2.2907439833907972e-10
142,2.2392455265030086e-10,2.355996828184992e-10
143,2.217798540649074e-10,2.1183713394545832e-10
144,2.3373518148739337e-10,2.5192794933515115e-10
145,2.2081009659613572e-10,2.7380361866669034e-10
146,2.5011646503925177e-10,2.533820347982996e-10
147,2.360487072472495e-10,2.6900219829428805e-10
148,2.4641361034971607e-10,2.8881914360123775e-10
149,2.4992023381353867e-10,3.0834274300506336e-10
150,2.2468316832058298e-10,2.363859927245748e-10
151,2.3575612170811944e-10,2.336753499032618e-10
152,2.2909887195665668e-10,2.2173804875569304e-10
153,2.3871127158292536e-10,2.1874741185090584e-10
154,2.363362579249628e-10,2.708787999461393e-10
155,1.7161003382226703e-10,1.3656831984731889e-10
156,1.2543622487926065e-10,1.2246412772753957e-10
157,1.1023359502981833e-10,1.2258615025850795e-10
158,1.1043325774673374e-10,1.0989532062133379e-10
159,1.0140938540292855e-10,1.0002807401821023e-10
160,9.479230601849853e-11,9.579340723431251e-11
161,9.037326373362298e-11,8.932919542958829e-11
162,7.874321431011744e-11,8.783009874946401e-11
163,8.786449404857289e-11,1.0391030119683009e-10
164,8.554709891861467e-11,9.035122094935843e-11
165,9.685551069504861e-11,9.184156976593804e-11
166,9.6136759455967e-11,1.0593574628625646e-10
167,8.778844366730265e-11,8.56657814130024e-11
168,9.096033842803663e-11,8.857263672501503e-11
169,8.247338648820213e-11,8.559526143425699e-11
170,1.0229451046644966e-10,1.0363136529467631e-10
171,9.657360550141547e-11,9.836323977552298e-11
172,9.82668739088477e-11,9.71696223484031e-11
173,9.897895614230379e-11,1.031015085806164e-10
174,1.0310466237728467e-10,1.055934159555072e-10
175,1.004044299091067e-10,1.1312538544805406e-10
176,1.0221797845655356e-10,1.1125477414331008e-10
177,8.101202257637662e-11,8.361975729898053e-11
178,8.106880930447424e-11,9.692146946127523e-11
179,1.1054093383700004e-10,1.0646848888629102e-10
180,1.0187720680954193e-10,1.1164416960363077e-10
181,1.2241594522788279e-10,1.3110613289457618e-10
182,1.2245415126344027e-10,1.1396345395153773e-10
183,1.0571795105995818e-10,1.0604927561108646e-10
184,8.641052713642682e-11,8.845633531207042e-11
185,9.017326454974217e-11,1.1027788612838486e-10
186,1.0866643813944865e-10,1.263755863845084e-10
187,1.1225042777229799e-10,1.1394066246062096e-10
188,1.1437892438737051e-10,1.1578542916113044e-10
189,8.512991606784981e-11,7.184362584011783e-11
190,6.182782719826863e-11,6.493213952629695e-11
191,7.04940627399564e-11,6.271693650528043e-11
192,6.231416369018028e-11,6.322455926854875e-11
193,5.905782578252694e-11,5.999341752549459e-11
194,6.113632853438355e-11,6.342593221464466e-11
195,5.913571760746139e-11,6.042552118390443e-11
196,5.983331136105718e-11,7.072585329892523e-11
197,5.968460559113709e-11,6.184014376964253e-11
198,7.510198133525713e-11,6.727208061441115e-11
199,7.435176727771387e-11,6.070841745975386e-11
200,6.011889066431797e-11,7.170350597995867e-11
201,6.678606230547945e-11,7.838042610786022e-11
202,7.028701794198345e-11,6.616082195987084e-11
203,6.651604829432945e-11,6.790131547307343e-11
204,5.845050984887302e-11,6.228791302187454e-11
205,6.223978228636628e-11,7.566744661402503e-11
206,6.660443471057098e-11,7.111595999587105e-11
207,5.950772784257819e-11,6.014006688481733e-11
208,6.051831369369154e-11,6.833891369462109e-11
209,7.170127332145615e-11,7.899998225036065e-11
210,6.374405874670642e-11,8.041840283967705e-11
211,7.185328807640667e-11,7.165282742138678e-11
212,6.301140893782975e-11,7.190530913747662e-11
213,6.066436967350208e-11,7.111498057099653e-11
214,6.406130376168662e-11,7.646116101378553e-11
215,7.407571039202976e-11,7.426591910886238e-11
216,7.344939857711897e-11,7.995876911970346e-11
217,7.889882230188716e-11,7.971790658145572e-11
218,6.587756215536977e-11,6.971517668707961e-11
219,7.192671319655731e-11,7.677230413893899e-11
220,8.421317327506061e-11,7.488450241843747e-11
221,6.763159494244109e-11,6.473192433464891e-11
222,7.134594623425806e-11,7.050697456434385e-11
223,7.035626414797491e-11,7.779737618007765e-11
224,6.43895024451946e-11,6.162715164570454e-11
225,6.939520621335183e-11,7.96379566458949e-11
226,7.044864094862824e-11,7.908974655745915e-11
227,7.563171089408627e-11,6.909603444960055e-11
228,6.844632721714206e-11,7.544002644799263e-11
229,8.807434691282534e-11,7.413564692693164e-11
230,7.08506898289274e-11,8.262312119200477e-11
231,7.632676980035003e-11,7.60840231095461e-11
232,7.056213485040486e-11,8.52660983485798e-11
233,7.026546549465662e-11,6.318556476647697e-11
234,5.98572518634155e-11,6.240120122014136e-11
235,5.381561779538302e-11,6.292526881501725e-11
236,7.025528048210106e-11,8.209410512494131e-11
237,8.564337201227845e-11,7.650204046638631e-11
238,8.767308476431701e-11,9.270237563696604e-11
239,8.595167518693492e-11,7.36445904259142e-11
240,5.826246249340805e-11,6.72055563977203e-11
241,7.428214838373082e-11,8.58791850133489e-11
242,6.698484395634141e-11,7.026434017953775e-11
243,7.111995870695553e-11,7.368043501709831e-11
244,6.750913033454209e-11,6.818538685060549e-11
245,7.396859444397386e-11,7.516083345981972e-11
246,7.138912985066304e-11,8.36650779906245e-11
247,6.989716621469411e-11,6.689380230295861e-11
248,7.818330271386342e-11,9.324734456805927e-11
249,7.85103327488601e-11,7.780263204526516e-11
250,6.839463516372658e-11,7.692752476695652e-11
251,8.840699738249524e-11,7.3000965689074e-11
252,6.665593320354102e-11,7.316556041581102e-11
253,8.368457805191243e-11,7.937612997443999e-11
254,6.81705406013755e-11,6.964701905476378e-11
255,6.408928752282827e-11,6.711967232009286e-11
256,6.75730653029727e-11,8.165634210466343e-11
257,6.649097515631919e-11,7.89696422837105e-11
258,8.253618788423012e-11,7.495255596734473e-11
259,6.853041283755302e-11,8.114232757927554e-11
260,6.668940767673436e-11,6.895958803987412e-11
261,6.65661537696538e-11,6.648139296017152e-11
262,6.13036014313062e-11,6.464679416784414e-11
263,7.129197655830754e-11,8.901713186015847e-11
264,8.212887699782234e-11,6.994345727595608e-11
265,6.486954664403077e-11,6.215779488338847e-11
266,6.67954774130619e-11,6.831253548944538e-11
267,5.743752185677353e-11,6.28744650094104e-11
268,7.85263880309639e-11,7.728750035795873e-11
269,7.459867321091274e-11,7.937229970500504e-11
270,8.379410856157454e-11,9.808673526179313e-11
271,7.7241684819096e-11,7.322180778368547e-11
272,8.685961862958669e-11,7.717733466194865e-11
273,7.429300535877203e-11,7.267528662202593e-11
274,7.604328080418332e-11,6.91379488382271e-11
275,6.731863892717183e-11,8.160940430379515e-11
276,7.800726675721847e-11,8.34781473113555e-11
277,7.165011958742973e-11,7.607675218956888e-11
278,6.708259052412569e-11,7.986951273963871e-11
279,7.976384913677136e-11,7.654373419818672e-11
280,6.843700339070891e-11,7.475962661429581e-11
281,6.031832120584335e-11,6.900493544625963e-11
282,7.312644142998259e-11,7.242062817491845e-11
283,7.55221593942701e-11,7.535678157866155e-11
284,8.855317364803162e-11,9.651896712425944e-11
285,7.7426052721985e-11,8.606604318117661e-11
286,1.0107352579891149e-10,9.601938688597045e-11
287,8.602616431707677e-11,8.821638350364757e-11
288,8.126679985204221e-11,7.789075530395539e-11
289,7.429245395956796e-11,7.940384946780731e-11
290,7.81590071829985e-11,7.511857143260859e-11
291,7.585132077991829e-11,6.995189358316445e-11
292,6.968506348348224e-11,6.920339613858406e-11
293,7.232054847344793e-11,8.000168374988625e-11
294,7.638319220182321e-11,6.912588765284334e-11
295,8.391228833309894e-11,7.175950805793363e-11
296,6.834038921571528e-11,7.875100085930065e-11
297,7.521578703623133e-11,7.474915131311377e-11
298,9.318423047077751e-11,7.639776727907943e-11
299,8.436409248274712e-11,7.437598210924268e-11
300,6.900787170860401e-11,8.078592551863384e-11
301,6.637747573812192e-11,6.87106586905184e-11
302,7.35849249242082e-11,7.906492717479896e-11
303,6.536589537003978e-11,6.847776096163827e-11
304,6.14236629614684e-11,6.73164208403465e-11
305,7.014847494546395e-11,8.433491752168898e-11
306,7.720129445443203e-11,7.43419624471553e-11
307,7.180108691634545e-11,8.616520275062101e-11
308,7.420235981214773e-11,7.565370586937182e-11
309,7.736878873676466e-11,8.988687780209226e-11
310,7.344245711582431e-11,9.211114579410484e-11
311,8.859188122684047e-11,7.602674705065037e-11
312,7.820087653820362e-11,7.098931199822634e-11
313,7.635740536388048e-11,8.845351534558787e-11
314,7.312025929184784e-11,7.362190787563172e-11
315,7.42657325220053e-11,7.340284387258311e-11
316,6.923600519292972e-11,6.639901128924208e-11
317,8.1134257402804e-11,6.848757845567821e-11
318,6.120438735685019e-11,6.52323511179942e-11
319,7.230600299057422e-11,9.778007639682506e-11
320,8.499598750516535e-11,1.0238078787527805e-10
321,8.514424214289829e-11,7.727209705432614e-11
322,6.868241097385263e-11,6.669924647317859e-11
323,6.131667052572399e-11,8.621883693105126e-11
324,9.227275214740426e-11,9.406810677625721e-11
325,8.74530749900293e-11,9.044686319348294e-11
326,7.631061466756295e-11,8.085435758420356e-11
327,7.404303010993819e-11,6.754901429872895e-11
328,5.177164263264755e-11,6.612930134042294e-11
329,8.246716889231953e-11,7.057946657673675e-11
330,8.52340713286548e-11,1.0495735530691164e-10
331,9.017087659879408e-11,8.002077230007121e-11
332,7.508703381287063e-11,7.557493832133221e-11
333,6.82723023254228e-11,6.538548591450421e-11
334,6.245823656880756e-11,7.06544388967556e-11
335,6.615525023623281e-11,7.585130613885216e-11
336,7.512287455296862e-11,7.062133412782945e-11
337,6.966241240108361e-11,7.230652326883912e-11
338,6.914215255893197e-11,7.098133816829666e-11
339,7.894578785833106e-11,6.62003230011976e-11
340,6.971475334516252e-11,7.694890211129568e-11
341,7.404073468914029e-11,7.20761887673671e-11
342,6.725529525658525e-11,8.647622271040767e-11
343,8.26471060685896e-11,7.756662742663955e-11
344,8.686671864460704e-11,8.296219336512145e-11
345,6.529229500812361e-11,6.869766283612577e-11
346,6.551933811466126e-11,8.968273970677565e-11
347,8.831905418810182e-11,7.977579256912559e-11
348,9.080178973303044e-11,9.191807731623314e-11
349,7.485544697982683e-11,7.209259370033471e-11
350,6.680692856558811e-11,8.665319226053292e-11
351,8.534688164529847e-11,7.768881406244877e-11
352,7.013115092130429e-11,7.566697476923956e-11
353,7.480432315243312e-11,7.552062204763122e-11
354,8.000151926340626e-11,7.574843738367143e-11
355,1.0537009615535497e-10,9.815529777856823e-11
356,7.782805018508032e-11,7.980193589274265e-11
357,8.492960029693464e-11,8.455631889114912e-11
358,7.649067566839473e-11,7.935425996863365e-11
359,6.71474462143884e-11,7.148038272397628e-11
360,7.410828322534924e-11,8.265279294317197e-11
361,7.727646880034689e-11,6.932336545084627e-11
362,6.360768245450287e-11,7.856705459829971e-11
363,6.881410250653141e-11,6.688898011864008e-11
364,5.964989169271461e-11,6.83925718142353e-11
365,8.16460695232668e-11,7.783271041561512e-11
366,8.117488740216893e-11,8.751590355182693e-11
367,7.613619203844513e-11,8.24971837370958e-11
368,7.537639488269798e-11,6.496179705273164e-11
369,6.45742697508167e-11,7.114515435113767e-11
370,9.213611245478815e-11,1.0040417039447469e-10
371,9.130105477206385e-11,9.864403668902178e-11
372,9.429703143326584e-11,8.59063070679511e-11
373,7.954971764645435e-11,7.931849621556353e-11
374,1.0882777196769e-10,1.0216723023148688e-10
375,7.112219941457498e-11,6.921250204905416e-11
376,8.36374547744101e-11,8.490912140057816e-11
377,8.077314751081533e-11,9.698333872099063e-11
378,7.486699968306532e-11,7.703485488397277e-11
379,7.941176265180427e-11,9.111160298447274e-11
380,6.756917449168842e-11,6.134517165079511e-11
381,6.848848148333087e-11,7.794757998780266e-11
382,7.905926233120476e-11,8.243738955360236e-11
383,8.618524054149202e-11,7.838204391097392e-11
384,7.069689892530428e-11,8.0068417521173e-11
385,9.78753833882906e-11,8.82967886306485e-11
386,9.354655085280772e-11,8.21591746025252e-11
387,7.679288264311745e-11,9.751575102967536e-11
388,7.919632623309968e-11,7.471599276775986e-11
389,6.642192240668976e-11,6.69614631104709e-11
390,6.100540465153737e-11,7.077817672229703e-11
391,8.398489088207173e-11,7.350077838030877e-11
392,6.786151068166602e-11,6.587825701620531e-11
393,8.59646502593403e-11,8.354163992529973e-11
394,7.912596518971915e-11,8.300043707887283e-11
395,7.867507385156402e-11,7.45392917528287e-11
396,7.437309164359806e-11,8.031902053173834e-11
397,6.29204997132371e-11,6.166436111731954e-11
398,8.734677557631354e-11,8.35817692834695e-11
399,8.97531565041687e-11,7.29667163495984e-11
400,6.73446750101836e-11,7.901236470653217e-11
401,6.620633371395845e-11,7.42899994993218e-11
402,8.361360458175593e-11,8.413781268923337e-11
403,7.791083903030405e-11,7.125646843408884e-11
404,6.469065838565769e-11,9.031218967114895e-11
405,8.633589777123918e-11,8.81264734797771e-11
406,8.878039556986516e-11,8.662744965803881e-11
407,7.810125317309068e-11,8.882482388505863e-11
408,8.345914945251387e-11,8.736107809381721e-11
409,8.499353103263996e-11,7.66603412694078e-11
410,8.67836450271775e-11,1.0984103418487657e-10
411,9.771131046637515e-11,8.173450319337583e-11
412,8.386799438958592e-11,1.0300512387484418e-10
413,7.407373200929435e-11,8.642393883873111e-11
414,7.621681695491045e-11,7.733332099690848e-11
415,7.204391114928876e-11,6.410379900512187e-11
416,7.084021928088769e-11,6.311689504379103e-11
417,6.524674349417393e-11,6.16053617841228e-11
418,6.367534388651564e-11,8.330483143581535e-11
419,8.318535520135395e-11,7.735460293145646e-11
420,7.853685542180688e-11,7.946242969181228e-11
421,8.499165666392417e-11,7.891394412928854e-11
422,7.293848316991536e-11,9.183616991870203e-11
423,8.43942314990298e-11,9.511817028462488e-11
424,9.449232153679876e-11,8.261292483435767e-11
425,7.556125298374683e-11,8.992313005329323e-11
426,9.249283033918588e-11,9.026710282022954e-11
427,7.989411077158338e-11,7.729110684806529e-11
428,7.251989387474511e-11,8.231914108702831e-11
429,8.203422770941548e-11,7.54664220004031e-11
430,7.392709378689633e-11,7.051085479381491e-11
431,7.254325262023852e-11,9.247969473547002e-11
432,9.912523295241282e-11,9.203640488619769e-11
433,8.225136925721355e-11,8.225563841168793e-11
434,1.0252940267629907e-10,9.426170191617622e-11
435,7.55373042934937e-11,8.338966878129739e-11
436,8.015686552009793e-11,8.940143278457491e-11
437,7.414621847057213e-11,6.882740245794939e-11
438,6.813646875880597e-11,6.577438455002139e-11
439,7.880589434489105e-11,6.903514808420663e-11
440,8.859649104631107e-11,1.1445177444668886e-10
441,9.30201293769528e-11,9.243659102042833e-11
442,9.198443610969332e-11,1.0762502625216719e-10
443,8.65457721807572e-11,9.305759426925241e-11
444,8.792928215400897e-11,7.96577422079725e-11
445,7.011373103632535e-11,8.830707623475043e-11
446,9.040404549964797e-11,7.667369100738952e-11
447,6.339731916521484e-11,7.038561643246677e-11
448,8.521980225661974e-11,8.473977318457226e-11
449,7.60741223487793e-11,6.81663940571564e-11
450,7.734828885025413e-11,8.727144215625593e-11
451,8.415197389616269e-11,7.660744504034422e-11
452,6.567374515736857e-11,7.071249107093446e-11
453,8.327321686374401e-11,8.276041275900869e-11
454,6.86366509808356e-11,6.493758794579029e-11
455,7.701585546388e-11,1.0496176428009818e-10
456,8.31096743161841e-11,8.549448787809055e-11
457,6.34425433715391e-11,6.321063603098586e-11
458,6.916549385310721e-11,7.477854967186115e-11
459,6.616625500971418e-11,7.249484589022525e-11
460,7.754591992842342e-11,7.871601669096063e-11
461,8.172040669163216e-11,8.736640230710968e-11
462,6.832650674415408e-11,7.700774982966063e-11
463,7.188883856257267e-11,6.772721238001988e-11
464,6.589975325849152e-11,8.262868098074528e-11
465,8.369346878728256e-11,8.524700320644563e-11
466,8.713734834381315e-11,9.797166619640585e-11
467,7.819202167691497e-11,6.930512240488351e-11
468,7.531414231848332e-11,7.119504673303024e-11
469,7.61183086353534e-11,9.641722420461463e-11
470,1.1595796690910821e-10,8.866628820047851e-11
471,8.69292103578001e-11,8.119224736979902e-11
472,8.44050995416068e-11,7.624836768915788e-11
473,8.407009852162695e-11,9.203118198075621e-11
474,8.432749200315559e-11,7.720288366930283e-11
475,6.680069549597212e-11,7.194378010000335e-11
476,7.817401136145374e-11,9.344466103677896e-11
477,6.841909750560094e-11,8.740899878900699e-11
478,7.29086549813851e-11,9.531595929201942e-11
479,9.001418808246564e-11,7.667589306536993e-11
480,7.852083649950713e-11,7.242586946842878e-11
481,6.957554542913469e-11,9.197120912074474e-11
482,8.663193492436383e-11,8.328417018532708e-11
483,9.568432289552841e-11,9.879282392155631e-11
484,1.0374086548137207e-10,9.227038647030561e-11
485,7.514820373616394e-11,8.494849615403588e-11
486,8.079262991261826e-11,7.408345811810157e-11
487,7.073277345781558e-11,7.179620613306792e-11
488,7.474749968289229e-11,8.874233847766533e-11
489,7.269457685116221e-11,8.148790878181878e-11
490,7.248716512447962e-11,8.259096080653894e-11
491,1.0340131344904746e-10,7.789375811029231e-11
492,8.72413563612895e-11,7.844652080701841e-11
493,7.240773775701869e-11,8.82992859385645e-11
494,8.698125327638584e-11,7.664986943767271e-11
495,7.728103729870428e-11,8.807037529812156e-11
496,8.030155033977859e-11,9.279426879671426e-11
497,9.64336639014407e-11,8.559588454692957e-11
498,8.585697024859895e-11,7.517254319022725e-11
499,9.48364639943855e-11,8.40139409430396e-11
500,7.050449588735797e-11,9.408998163928928e-11
501,7.882258828278976e-11,7.915162796023889e-11
502,7.198567027189018e-11,7.910968512214734e-11
503,6.753407652548838e-11,6.497729715393419e-11
504,7.98405865726215e-11,1.2223113562970235e-10
505,9.903071959693754e-11,9.051781407753979e-11
506,9.122075900203086e-11,1.010038906679167e-10
507,8.94307458643162e-11,7.357318053402562e-11
508,6.760046477455317e-11,8.469923373777277e-11
509,9.447803220319351e-11,9.008633908291763e-11
510,7.634600084072129e-11,6.75037491182362e-11
511,8.096412113661744e-11,8.857690136920838e-11
512,8.302290709083504e-11,8.375367552271306e-11
513,7.680304801860328e-11,6.771562616192383e-11
514,7.138339832429841e-11,9.358727057207083e-11
515,9.173312644217279e-11,7.54791239926389e-11
516,8.741133341455543e-11,7.945018913602108e-11
517,9.687335465052848e-11,9.004279682978122e-11
518,8.718712626865077e-11,8.881372373648055e-11
519,8.975088616747229e-11,8.243923391160201e-11
520,8.466163780446179e-11,8.057623734902819e-11
521,9.842590360797931e-11,9.874596140768688e-11
522,9.384237983911526e-11,1.0743279668656846e-10
523,8.516089552296213e-11,7.672915185163998e-11
524,8.240408130161248e-11,9.0354949217053e-11
525,7.808381712048895e-11,8.276808544094293e-11
526,6.841740032154098e-11,6.839038224626393e-11
527,8.26721897537186e-11,9.197103217895019e-11
528,6.179512901383078e-11,7.460210574294912e-11
529,8.845074034313782e-11,7.232329665707304e-11
530,8.388438693662791e-11,1.1036533284491945e-10
531,9.127579980033884e-11,7.761768068548225e-11
532,7.605115308340072e-11,7.468594770410064e-11
533,6.455798874649421e-11,6.753073031329216e-11
534,6.741033849178013e-11,7.62355421846106e-11
535,6.513319758538749e-11,7.146518966882898e-11
536,7.589548402936464e-11,8.28942903902119e-11
537,7.266047416520927e-11,7.185979276902455e-11
538,7.49283914774912e-11,9.084278190796269e-11
539,8.553080944884161e-11,8.499725576149864e-11
540,8.420334075831536e-11,7.414725881893514e-11
541,7.440044774709164e-11,8.993524328038127e-11
542,7.845751642115983e-11,9.604946768493327e-11
543,8.189925557178234e-11,7.528972029158254e-11
544,9.534445309655747e-11,8.156068598275112e-11
545,8.0252027349903e-11,9.401203288073035e-11
546,7.980206634394805e-11,7.619216889354075e-11
547,8.351399613526489e-11,8.469275697420286e-11
548,7.636693305501652e-11,8.064280597464002e-11
549,8.054680668972969e-11,7.314189531815174e-11
550,7.137047692423737e-11,7.43040365347447e-11
551,8.620957645671944e-11,7.688218395252022e-11
552,8.885939643821228e-11,9.133393208404784e-11
553,9.055398444979268e-11,9.892061891836334e-11
554,9.758513663804536e-11,8.146097858763302e-11
555,7.456737428912508e-11,7.3123960706023e-11
556,8.042342142938753e-11,8.517796745710627e-11
557,6.511070002601648e-11,6.66321917780488e-11
558,7.30187865033427e-11,7.417667001463624e-11
559,7.221751554403744e-11,8.871925138986825e-11
560,7.671183667457004e-11,7.901161669376933e-11
561,7.77951054270476e-11,9.08020401924059e-11
562,7.577757657473149e-11,9.65711059730534e-11
563,7.874929396078923e-11,7.731013745848614e-11
564,9.803288097964824e-11,8.594543618456462e-11
565,7.863101600391609e-11,7.457233615337788e-11
566,8.417187006420912e-11,9.300028802616822e-11
567,7.255876344203216e-11,8.70964418642206e-11
568,8.472870866721438e-11,8.355025456208143e-11
569,7.843606784907475e-11,8.257834659131102e-11
570,8.480189560983176e-11,7.772977816955517e-11
571,7.824719941429414e-11,7.050849279433002e-11
572,8.514843757162494e-11,9.27441082265723e-11
573,7.865842987370141e-11,7.193933330984504e-11
574,7.710195301657841e-11,7.860502561352068e-11
