epoch,train_loss,test_loss
83,3.850945553779602,3.858898973464966
84,3.8421819186210633,3.8670079469680787
85,3.860848968029022,3.8562597036361694
86,3.855269498825073,3.854422855377197
87,3.8494333052635192,3.8421262741088866
88,3.8347499203681945,3.8422477722167967
89,3.835628728866577,3.8385051012039186
90,3.825190680027008,3.8417453527450562
91,3.8327855110168456,3.838058257102966
92,3.831489417552948,3.848622703552246
93,3.8311568522453308,3.8536548614501953
94,3.8361240887641905,3.8396844148635862
95,3.8287450671195984,3.833072376251221
96,3.819670009613037,3.8348827362060547
97,3.8085499882698057,3.825093173980713
98,3.8217139554023745,3.8324088573455812
99,3.818300259113312,3.82328782081604
100,3.807539122104645,3.823650050163269
101,3.8300593876838684,3.8215394973754884
102,3.820781900882721,3.8235769748687742
103,3.8208500814437865,3.8270812749862673
104,3.8305784249305725,3.845648002624512
105,3.832938723564148,3.832670783996582
106,3.8245367789268494,3.8294455766677857
107,3.81708993434906,3.8528234004974364
108,3.8241614532470702,3.8337169170379637
109,3.820840449333191,3.826581430435181
110,3.810595715045929,3.826653790473938
111,3.8226696276664733,3.8265503644943237
112,3.8193865776062013,3.836698865890503
113,3.8137713074684143,3.8157274961471557
114,3.8040546369552612,3.8078158855438233
115,3.798509945869446,3.804720878601074
116,3.7847747826576232,3.7988579750061033
117,3.791221652030945,3.794785761833191
118,3.780351481437683,3.794225883483887
119,3.7771084809303286,3.7905906200408936
120,3.7688245964050293,3.789060592651367
121,3.7726757431030276,3.785451865196228
122,3.791904909610748,3.7875893831253054
123,3.7688004398345947,3.7821540594100953
124,3.7629147481918337,3.780206537246704
125,3.7724446511268614,3.779546785354614
126,3.769036409854889,3.7762377738952635
127,3.769798836708069,3.780111479759216
128,3.7717337107658384,3.777064299583435
129,3.7617939114570618,3.772663378715515
130,3.766623833179474,3.774465298652649
131,3.7619817447662354,3.773011064529419
132,3.7631814312934875,3.7711278915405275
133,3.7584358072280883,3.7679407835006713
134,3.7683477091789244,3.7667592048645018
135,3.754097950458527,3.765316295623779
136,3.7633148980140687,3.76361403465271
137,3.755521972179413,3.763115334510803
138,3.7575431728363036,3.7642059564590453
139,3.7502789425849916,3.75957305431366
140,3.7503217577934267,3.7571078538894653
141,3.7535169911384583,3.756888484954834
142,3.746285650730133,3.7542420387268067
143,3.7565121030807496,3.7535831212997435
144,3.7492748641967775,3.7526436328887938
145,3.740018491744995,3.7552991628646852
146,3.7474033188819886,3.753918480873108
147,3.750521349906921,3.7549939870834352
148,3.7474776554107665,3.74904260635376
149,3.742011229991913,3.7484559059143066
150,3.742892334461212,3.7538947582244875
151,3.752388072013855,3.751616883277893
152,3.7368274545669555,3.7461417436599733
153,3.7494188570976257,3.7479438304901125
154,3.739782364368439,3.7504740238189695
155,3.74382159948349,3.74821994304657
156,3.734835512638092,3.7486977338790894
157,3.7365492820739745,3.7471741437911987
158,3.735707330703735,3.7450936794281007
159,3.73398321390152,3.7442256689071653
160,3.739441752433777,3.74485821723938
161,3.7415453934669496,3.740235781669617
162,3.7348748564720156,3.7424882888793944
163,3.7263304734230043,3.740249180793762
164,3.733993489742279,3.744005012512207
165,3.7263963437080383,3.7433172702789306
166,3.741183867454529,3.74151725769043
167,3.7283474612236023,3.7413239240646363
168,3.7389858198165893,3.742124652862549
169,3.740553421974182,3.738790774345398
170,3.7336556458473207,3.736058831214905
171,3.740259761810303,3.7343061208724975
172,3.7340937209129335,3.738678503036499
173,3.728498592376709,3.7390939712524416
174,3.7284380412101745,3.736296510696411
175,3.731940290927887,3.7371652841567995
176,3.7221631717681887,3.735714149475098
177,3.732137246131897,3.7341484308242796
178,3.7277702045440675,3.7300512075424193
179,3.7287346005439757,3.733428430557251
180,3.734661862850189,3.7302690744400024
181,3.7148516511917116,3.731421875953674
182,3.716204996109009,3.7320611238479615
183,3.725995457172394,3.7334222555160523
184,3.716165940761566,3.729959225654602
185,3.7259566259384154,3.7285647869110106
186,3.7261881041526794,3.7331740856170654
187,3.7317869734764098,3.7287459135055543
188,3.720612816810608,3.729982876777649
189,3.72216947555542,3.730025577545166
190,3.71624942779541,3.7289437532424925
191,3.717107689380646,3.7311141729354858
192,3.7151143288612367,3.7254427433013917
193,3.716788330078125,3.726150870323181
194,3.717919101715088,3.729321002960205
195,3.718508331775665,3.727306580543518
196,3.7099016070365907,3.7243269205093386
197,3.701027817726135,3.724454092979431
198,3.717267792224884,3.723103904724121
199,3.713736937046051,3.7221428871154787
200,3.7018200731277466,3.7205609560012816
201,3.723662028312683,3.720061254501343
202,3.710888023376465,3.7198358297348024
203,3.7128844118118285,3.7194553136825563
204,3.71141312122345,3.7168081283569334
205,3.71103244304657,3.7172029495239256
206,3.7079906058311463,3.7131250619888307
207,3.701649298667908,3.712309980392456
208,3.7055598878860474,3.7134639263153075
209,3.7068526005744933,3.710669445991516
210,3.6996405625343325,3.714686894416809
211,3.7079982328414918,3.713427710533142
212,3.7008772015571596,3.7108768224716187
213,3.70340824842453,3.7115417242050173
214,3.705395221710205,3.709549641609192
215,3.7035883712768554,3.709167146682739
216,3.6945376920700075,3.7067641258239745
217,3.70695184469223,3.7089649438858032
218,3.6966775369644167,3.7078044176101685
219,3.6957228803634643,3.708964395523071
220,3.6907092547416687,3.7097344636917113
221,3.6972327494621275,3.7082603931427003
222,3.7141657757759092,3.7071367502212524
223,3.6902447652816774,3.702302932739258
224,3.6853658819198607,3.702455449104309
225,3.6966837573051454,3.702674055099487
226,3.694913184642792,3.7032155990600586
227,3.6938548374176023,3.701615810394287
228,3.697880570888519,3.703222060203552
229,3.687323417663574,3.701011824607849
230,3.6945158505439757,3.702801012992859
231,3.6899440455436707,3.699614429473877
232,3.6923313546180725,3.699169635772705
233,3.689630880355835,3.697726011276245
234,3.701048309803009,3.6976789951324465
235,3.686355929374695,3.6999817371368406
236,3.6999944472312927,3.697704792022705
237,3.6909276604652406,3.701351761817932
238,3.6928636980056764,3.6963950634002685
239,3.6843068313598635,3.6948559284210205
240,3.6846785521507264,3.693765711784363
241,3.6888436675071716,3.693643069267273
242,3.6821797275543213,3.693334174156189
243,3.694262161254883,3.6945080041885374
244,3.6861295032501222,3.6913653135299684
245,3.6756582736968992,3.6907620191574098
246,3.6852277541160583,3.6922885894775392
247,3.687086000442505,3.689213442802429
248,3.682359414100647,3.6888863801956178
249,3.6812873697280883,3.6868847131729128
250,3.682344522476196,3.6906949281692505
251,3.6913761472702027,3.689438533782959
252,3.675521764755249,3.68775155544281
253,3.687788197994232,3.688103270530701
254,3.6794836783409117,3.6886319875717164
255,3.68337468624115,3.691461968421936
256,3.675565013885498,3.687434530258179
257,3.67729781627655,3.6907692670822145
258,3.6776190423965454,3.687894177436829
259,3.6794778299331665,3.692265343666077
260,3.6854039907455443,3.6886806964874266
261,3.684162790775299,3.68191237449646
262,3.674685938358307,3.680638551712036
263,3.663223717212677,3.679153490066528
264,3.6693592429161073,3.6791362047195433
265,3.6593603253364564,3.6777772903442383
266,3.6742452430725097,3.6777965784072877
267,3.6635458064079285,3.6765220165252686
268,3.6732239890098572,3.678556275367737
269,3.6768294525146485,3.677174425125122
270,3.668833532333374,3.676678109169006
271,3.6763519763946535,3.6763576745986937
272,3.669346585273743,3.676323652267456
273,3.6593343019485474,3.6748547554016113
274,3.6576140689849854,3.672777223587036
275,3.6624759101867674,3.672062039375305
276,3.6550769877433775,3.6726281881332397
277,3.6656121492385862,3.673320698738098
278,3.6664789843559267,3.672215986251831
279,3.6652744603157044,3.6723892211914064
280,3.671318414211273,3.672798204421997
281,3.651285700798035,3.6723022937774656
282,3.6551502251625063,3.670830178260803
283,3.662785325050354,3.6725494623184205
284,3.6537718272209165,3.6712112426757812
285,3.6672820472717285,3.6719658374786377
286,3.6644505739212034,3.670175385475159
287,3.667628779411316,3.6705209255218505
288,3.65927223443985,3.6714242696762085
289,3.6606401205062866,3.6703657627105715
290,3.654908242225647,3.6713433504104613
291,3.6565972137451173,3.669327664375305
292,3.6525616884231566,3.6698792219161986
293,3.6556767082214354,3.6693276882171633
294,3.6582038950920106,3.667806625366211
295,3.6596027398109436,3.6683841228485106
296,3.6504765343666077,3.6671393871307374
297,3.643451051712036,3.6683176517486573
298,3.66103942155838,3.6681832551956175
299,3.657567355632782,3.6677687883377077
300,3.6484115982055663,3.666107511520386
301,3.669173219203949,3.667634439468384
302,3.6553477001190187,3.6665632486343385
303,3.6581856560707093,3.666751003265381
304,3.6600747656822206,3.666410136222839
305,3.6582207775115965,3.6668204784393312
306,3.65478325843811,3.662761664390564
307,3.64877742767334,3.663521909713745
308,3.654252209663391,3.6630967378616335
309,3.656727752685547,3.6619157075881956
310,3.6491194057464598,3.661729025840759
311,3.6547471618652345,3.6612748861312867
312,3.6494161319732665,3.6601255416870115
313,3.652308316230774,3.6607077598571776
314,3.6557331490516662,3.660585880279541
315,3.653407597541809,3.6608749628067017
316,3.6454324078559877,3.6617010116577147
317,3.6569197750091553,3.6608654260635376
318,3.647321329116821,3.661455249786377
319,3.645760850906372,3.661903715133667
320,3.6401652121543884,3.659084105491638
321,3.64573602437973,3.658788824081421
322,3.6629899287223817,3.658974027633667
323,3.640645296573639,3.657904553413391
324,3.6371235156059267,3.659070134162903
325,3.6493266892433165,3.6580206394195556
326,3.6480083513259887,3.658911442756653
327,3.6482720708847047,3.6584632635116576
328,3.651720440387726,3.6580351829528808
329,3.6421010589599607,3.6571797847747805
330,3.6495971989631655,3.65620903968811
331,3.6450644016265867,3.6575555324554445
332,3.6474989008903504,3.659124660491943
333,3.6434978342056272,3.657737112045288
334,3.655615768432617,3.6575369119644163
335,3.6423712730407716,3.6569626569747924
336,3.6547533202171327,3.656990814208984
337,3.6472554636001586,3.658462572097778
338,3.648170943260193,3.6574052810668944
339,3.6419370913505555,3.6563474416732786
340,3.642238235473633,3.656959366798401
341,3.647809159755707,3.6539657592773436
342,3.6433510780334473,3.6553247451782225
343,3.6534205150604246,3.655743145942688
344,3.646151218414307,3.654930329322815
345,3.6377114772796633,3.6546772718429565
346,3.645195243358612,3.6546686410903932
347,3.647276780605316,3.6539397954940798
348,3.643374102115631,3.6529791355133057
349,3.641133394241333,3.6553755521774294
350,3.6422341895103454,3.6539976358413697
351,3.651246588230133,3.653532528877258
352,3.6351249837875366,3.6551406383514404
353,3.649346969127655,3.653733515739441
354,3.639928567409515,3.653107023239136
355,3.643191673755646,3.653144693374634
356,3.634362692832947,3.6529761791229247
357,3.6373162984848024,3.6513238191604613
358,3.638096318244934,3.652962899208069
359,3.6396095538139344,3.6524946689605713
360,3.6425359940528867,3.6516422510147093
361,3.6493571901321413,3.6523940563201904
362,3.6451228141784666,3.651496148109436
363,3.633594570159912,3.652246689796448
364,3.6413358068466186,3.652972197532654
365,3.631798274517059,3.652129125595093
366,3.6477866840362547,3.6521112442016603
367,3.6364601945877073,3.651892614364624
368,3.6461633324623106,3.6519827365875246
369,3.6485654520988464,3.6494075298309325
370,3.640211510658264,3.649421048164368
371,3.648768196105957,3.6490939378738405
372,3.640486152172089,3.648699498176575
373,3.6320158314704893,3.648117113113403
374,3.63125554561615,3.648376965522766
375,3.63672336101532,3.6475736141204833
376,3.629123628139496,3.6478342533111574
377,3.6401718211174012,3.6473148107528686
378,3.64033798456192,3.647383618354797
379,3.6390662240982055,3.6474437952041625
380,3.6453286170959474,3.6478104829788207
381,3.6250932955741884,3.647676873207092
382,3.629203836917877,3.6473763942718507
383,3.6363032460212708,3.6473228454589846
384,3.628452913761139,3.6473169565200805
385,3.6412865686416627,3.647290062904358
386,3.639291191101074,3.6468416929244993
387,3.6437114667892456,3.646997356414795
388,3.6351320695877076,3.64706609249115
389,3.63622362613678,3.64760046005249
390,3.6306819558143615,3.6469583749771117
391,3.6330769157409666,3.6472280025482178
392,3.628985707759857,3.6472172498703004
393,3.63232990026474,3.6473642587661743
394,3.634726462364197,3.646763730049133
395,3.636297926902771,3.646662735939026
396,3.6280604100227354,3.6465948820114136
397,3.620760991573334,3.647219252586365
398,3.637472825050354,3.646867871284485
399,3.633992784023285,3.6470428466796876
400,3.624026381969452,3.6470133304595946
401,3.6469154024124144,3.6466313362121583
402,3.633707582950592,3.646436262130737
403,3.636813895702362,3.645776557922363
404,3.637348573207855,3.646042799949646
405,3.636551487445831,3.6461280822753905
406,3.633187129497528,3.646116590499878
407,3.628440990447998,3.6458569765090942
408,3.633338532447815,3.6457622051239014
409,3.635735263824463,3.645287537574768
410,3.6287093281745912,3.645435905456543
411,3.6342868852615355,3.645506978034973
412,3.6301055097579957,3.6451422691345217
413,3.6328805041313172,3.6454580068588256
414,3.6353219890594484,3.6450350999832155
415,3.633643569946289,3.6450186491012575
416,3.626070864200592,3.6449990034103394
417,3.6379961729049684,3.64516544342041
418,3.6283934211730955,3.645108723640442
419,3.626760787963867,3.6448217630386353
420,3.622036192417145,3.6447256326675417
421,3.6279053592681887,3.6445624351501467
422,3.6453389739990234,3.644649600982666
423,3.6234839248657225,3.6444074153900146
424,3.619962351322174,3.6448208808898928
425,3.632830972671509,3.64461088180542
426,3.630772361755371,3.644813323020935
427,3.6321054697036743,3.644429063796997
428,3.6354196858406067,3.644589638710022
429,3.6256898736953733,3.6446985483169554
430,3.6348929047584533,3.6448490142822267
431,3.629372820854187,3.6447851419448853
432,3.6315664863586425,3.644631052017212
433,3.6285862374305724,3.6442293882369996
434,3.640159380435944,3.6441195487976072
435,3.627124497890472,3.6441668272018433
436,3.6395999932289125,3.644106149673462
437,3.6329466462135316,3.644232082366943
438,3.634324839115143,3.644165110588074
439,3.627530210018158,3.6442705154418946
440,3.628864636421204,3.644097018241882
441,3.6338679599761963,3.644216513633728
442,3.6289800024032592,3.643807625770569
443,3.6392341327667235,3.643961501121521
444,3.6322484588623047,3.643995690345764
445,3.6239922881126403,3.64400200843811
446,3.631791512966156,3.6439356803894043
447,3.634076952934265,3.6440518617630007
448,3.6302899360656737,3.6441585779190064
449,3.6283291602134704,3.6442311286926268
450,3.629706301689148,3.644313621520996
451,3.639215009212494,3.6443119049072266
452,3.6223970246315003,3.644445061683655
453,3.636777892112732,3.6443023443222047
454,3.6275111651420593,3.644291543960571
455,3.6309232020378115,3.644185757637024
456,3.6230059266090393,3.644192910194397
457,3.6258658719062806,3.644189381599426
458,3.6261811447143555,3.644182252883911
459,3.6280877590179443,3.6442193269729612
460,3.6317819595336913,3.6440993547439575
461,3.6381370043754577,3.644175386428833
462,3.6339562511444092,3.6441604852676392
463,3.6219431734085084,3.6441452503204346
464,3.6303025913238525,3.6441691875457765
465,3.619940061569214,3.644183301925659
466,3.636588838100433,3.644247317314148
467,3.6250093531608583,3.6441836595535277
468,3.6351428198814393,3.6441987276077272
469,3.640920476913452,3.644243264198303
470,3.6334894371032713,3.644162154197693
471,3.6422175669670107,3.6441903591156004
472,3.634475002288818,3.6441609144210814
473,3.626157810688019,3.644211006164551
474,3.6256468677520752,3.644206500053406
475,3.63089729309082,3.644168758392334
476,3.623650600910187,3.6441323280334474
477,3.634773647785187,3.6441667318344115
478,3.6346020245552064,3.6441718101501466
479,3.6337100076675415,3.6441580057144165
480,3.640599250793457,3.6441872358322143
481,3.620454580783844,3.64416880607605
482,3.6244655895233153,3.6441867113113404
483,3.6318310928344726,3.6441572189331053
484,3.6234397006034853,3.644171380996704
485,3.636683313846588,3.6441959857940676
486,3.634646713733673,3.6442206859588624
487,3.6394942116737368,3.6442384481430055
488,3.630692329406738,3.6442081689834596
489,3.6321550273895262,3.6441521883010863
490,3.6263734197616575,3.6441699743270872
491,3.628903467655182,3.644167900085449
492,3.6248767590522766,3.6441816091537476
493,3.62798983335495,3.644174027442932
494,3.630592863559723,3.644184613227844
495,3.632538523674011,3.6441269397735594
496,3.623554129600525,3.6441972255706787
497,3.616700384616852,3.6442100286483763
498,3.6350000739097594,3.6441832304000856
499,3.631448657512665,3.644187903404236
500,3.6214342093467713,3.6442566871643067
501,3.6444958329200743,3.6441510200500487
502,3.631317708492279,3.6442201137542725
503,3.634686131477356,3.6442085027694704
504,3.6352755093574523,3.6442198514938355
505,3.6341153049468993,3.6442552328109743
506,3.631234164237976,3.644279670715332
507,3.6265897727012635,3.6443299770355226
508,3.6315418386459353,3.6443252325057984
509,3.6338723039627077,3.644333100318909
510,3.6265286707878115,3.64425528049469
511,3.6323188829421995,3.644226384162903
512,3.6282734775543215,3.644248843193054
513,3.631175870895386,3.644227409362793
514,3.6334258842468263,3.644198179244995
515,3.6318588256835938,3.644197630882263
516,3.624246664047241,3.644210767745972
517,3.6362138533592225,3.6441897630691527
518,3.6268266081809997,3.64420223236084
519,3.624995572566986,3.6441454172134398
520,3.6204567766189575,3.6441724061965943
521,3.626385326385498,3.6441313505172728
522,3.6440502214431763,3.6441125154495237
523,3.6219598054885864,3.644121766090393
524,3.6185240268707277,3.6441254377365113
525,3.6311467623710634,3.6440131664276123
526,3.6290260219573973,3.6440700769424437
527,3.630376274585724,3.6440503358840943
528,3.634049270153046,3.644088315963745
529,3.6240188574790952,3.64408278465271
530,3.6333760261535644,3.6440770864486693
531,3.628012490272522,3.644102144241333
532,3.6301188921928405,3.6441782474517823
533,3.627003209590912,3.6442214012145997
534,3.638697602748871,3.644197940826416
535,3.626179249286652,3.64417245388031
536,3.6387911677360534,3.6441930770874023
537,3.6318837714195253,3.6441720485687257
538,3.6334137511253357,3.6441532611846923
539,3.6265913963317873,3.64417679309845
540,3.628194501399994,3.644138765335083
541,3.633125960826874,3.6441527605056763
542,3.6283341526985167,3.6441784858703614
543,3.6384279799461363,3.644194507598877
544,3.6315325236320497,3.6441779375076293
545,3.6233565044403075,3.64417040348053
546,3.630971450805664,3.6441272497177124
547,3.633451819419861,3.6441565275192263
548,3.629645013809204,3.644099402427673
549,3.6276804566383363,3.644123387336731
550,3.6290186405181886,3.6441351175308228
551,3.6385640001296995,3.6441750526428223
552,3.621655480861664,3.6441730737686155
553,3.636033194065094,3.6441572189331053
554,3.627135491371155,3.6441789150238035
555,3.6304786682128904,3.6441707372665406
556,3.6226507806777954,3.644203758239746
557,3.6254638743400576,3.6442310333251955
558,3.625903995037079,3.644187831878662
559,3.627704055309296,3.644195246696472
560,3.6315241861343384,3.6441856622695923
561,3.6377693700790403,3.644164514541626
562,3.6337019109725954,3.6441486120224
563,3.621574592590332,3.644232153892517
564,3.6299834752082827,3.6442063570022585
565,3.6197654891014097,3.6442112922668457
566,3.636479365825653,3.6442113637924196
567,3.624705767631531,3.6441986083984377
568,3.6349372696876525,3.6441612958908083
569,3.640721333026886,3.644136929512024
570,3.633214614391327,3.6441344261169433
571,3.6420267987251282,3.644118309020996
572,3.6342641568183898,3.6441713333129884
573,3.6259149074554444,3.644155406951904
574,3.625289695262909,3.6441596269607546
575,3.630709640979767,3.6441320896148683
576,3.6233796429634095,3.644097828865051
577,3.6345358157157897,3.644089198112488
578,3.6343445348739625,3.6440910577774046
579,3.633482027053833,3.6440871477127077
580,3.6403874921798707,3.6440876007080076
581,3.620269544124603,3.644083619117737
582,3.624244205951691,3.644098663330078
583,3.6315675806999206,3.644105648994446
584,3.6231808614730836,3.6441215753555296
585,3.6364615678787233,3.6441148996353148
586,3.634424250125885,3.6441508531570435
587,3.639307932853699,3.644160580635071
588,3.6304515051841735,3.6440871953964233
589,3.63183554649353,3.6440959692001345
590,3.626114866733551,3.6441077470779417
591,3.628664801120758,3.6440463304519652
592,3.624656131267548,3.644028401374817
593,3.6277059936523437,3.644024968147278
594,3.6303834748268127,3.644077444076538
595,3.6323041915893555,3.6440654754638673
596,3.6234701347351073,3.6441236257553102
597,3.61648193359375,3.6441049575805664
598,3.6347955417633058,3.6441057443618776
599,3.6312347650527954,3.644151735305786
600,3.621215798854828,3.644158148765564
601,3.644261441230774,3.644151782989502
602,3.6310265398025514,3.644163393974304
603,3.634489541053772,3.6441624641418455
604,3.6350498509407045,3.644145154953003
605,3.6339110589027404,3.6441913843154907
606,3.63100644826889,3.6441717386245727
607,3.6263185501098634,3.6441065311431884
608,3.6313017773628236,3.6440733909606933
609,3.633536124229431,3.6440875053405763
610,3.6263123846054075,3.64407057762146
611,3.632144236564636,3.644095301628113
612,3.6281039261817933,3.644102120399475
613,3.63095721244812,3.6440494775772097
614,3.633235239982605,3.644120526313782
615,3.6316592574119566,3.6440734386444094
616,3.624082489013672,3.6441056966781615
617,3.6360470509529113,3.6441060066223145
618,3.626679081916809,3.6440992832183836
619,3.62478364944458,3.644082021713257
620,3.6202602887153628,3.6440970659255982
621,3.626149411201477,3.644076681137085
622,3.643824591636658,3.6441481590270994
623,3.6217856121063234,3.644127941131592
624,3.618423357009888,3.644148898124695
625,3.630958731174469,3.6441497564315797
626,3.628920738697052,3.6441239595413206
627,3.6301333022117617,3.6441672086715697
628,3.6339526867866514,3.644187903404236
629,3.623857805728912,3.6441803216934203
630,3.6331377840042114,3.644204020500183
631,3.62780654668808,3.6442024946212768
632,3.6299623608589173,3.6441773176193237
633,3.6268721079826354,3.6441994428634645
634,3.6385792088508606,3.644163155555725
635,3.6259915971755983,3.6441914558410646
636,3.6385267043113707,3.64417142868042
637,3.631702575683594,3.6441904306411743
638,3.633271586894989,3.644169878959656
639,3.626490352153778,3.6441362619400026
640,3.6280035829544066,3.6441531658172606
641,3.6329611921310425,3.644142198562622
642,3.6281302165985108,3.644093918800354
643,3.638307797908783,3.644048547744751
644,3.6314406418800353,3.6440556049346924
645,3.6230849623680115,3.6440438747406008
646,3.630873613357544,3.6441651821136474
647,3.6333292531967163,3.644176983833313
648,3.629446096420288,3.6441829681396483
649,3.627467257976532,3.6441667556762694
650,3.6288684725761415,3.6441707849502563
651,3.6383985710144042,3.644161748886108
652,3.6214686822891236,3.6441377639770507
653,3.6358597350120543,3.6440988302230837
654,3.626969816684723,3.644132876396179
655,3.6302625226974485,3.6441577672958374
656,3.6225239610671998,3.644178557395935
657,3.6252779364585876,3.6441747188568114
658,3.625694308280945,3.644180083274841
659,3.627486515045166,3.64417142868042
660,3.6312538504600527,3.6441498517990114
661,3.6376021218299868,3.644126033782959
662,3.633509578704834,3.644112205505371
663,3.621407871246338,3.6441345691680906
664,3.6298238945007326,3.644123387336731
665,3.619564712047577,3.644102597236633
666,3.6362831354141236,3.644118237495422
667,3.624563627243042,3.6441235303878785
668,3.6347240710258486,3.6441389083862306
669,3.6405158185958864,3.6440948009490968
670,3.6329973125457764,3.6440800428390503
671,3.641763758659363,3.6440792083740234
672,3.634096636772156,3.644074296951294
673,3.6257593917846678,3.6440775632858275
674,3.625104475021362,3.6440507888793947
675,3.6304760003089904,3.644033646583557
676,3.6232708072662354,3.644008231163025
677,3.6342795658111573,3.6440133094787597
678,3.6341834592819215,3.6440377712249754
679,3.6332839131355286,3.6439846754074097
680,3.640198230743408,3.6440049171447755
681,3.620048463344574,3.6439935207366942
682,3.6240419507026673,3.643998885154724
683,3.6313707637786865,3.6440042734146116
684,3.62301851272583,3.64399893283844
685,3.636307744979858,3.6440243482589723
686,3.6342711877822875,3.643984293937683
687,3.6391199111938475,3.6439751386642456
688,3.6302813911437988,3.643954849243164
689,3.6316962265968322,3.6438851356506348
690,3.6259653472900393,3.6438639402389525
691,3.6284614539146425,3.6438467264175416
692,3.624523286819458,3.6438571929931642
693,3.627499847412109,3.6438501596450807
694,3.630186173915863,3.6438404083251954
695,3.63215811252594,3.6439172506332396
696,3.6232168245315552,3.6439481735229493
697,3.6162589812278747,3.6439748764038087
698,3.6346166229248045,3.6439985990524293
699,3.6310317802429197,3.6440380334854128
700,3.6210349130630495,3.6440749883651735
701,3.64406455039978,3.6440730810165407
702,3.630858337879181,3.644053244590759
703,3.6342521715164184,3.644017720222473
704,3.634851567745209,3.643993377685547
705,3.633741457462311,3.643984150886536
706,3.6308700180053712,3.643990087509155
707,3.6261825489997865,3.6440663814544676
708,3.631145236492157,3.6440449714660645
709,3.633333349227905,3.644028639793396
710,3.6260845112800597,3.644008255004883
711,3.6319388866424562,3.6439841747283936
712,3.6279806160926817,3.643979549407959
713,3.630840489864349,3.643990468978882
714,3.6330720710754396,3.6439784288406374
715,3.631505699157715,3.643946814537048
716,3.623887541294098,3.6439129590988157
717,3.6358693838119507,3.6439261436462402
718,3.62654447555542,3.64393413066864
719,3.624639542102814,3.6439831972122194
720,3.620068602561951,3.6439582109451294
721,3.6260501885414125,3.643988037109375
722,3.643682918548584,3.6439990043640136
723,3.621644937992096,3.6439985752105715
724,3.618234302997589,3.6440409421920776
725,3.630794942378998,3.6440466403961183
726,3.628730638027191,3.64397988319397
727,3.6299710655212403,3.643958067893982
728,3.6338207650184633,3.6439489364624023
729,3.6236831402778624,3.643964242935181
730,3.6329503512382506,3.643977737426758
731,3.6276279044151307,3.64397611618042
732,3.6297709131240845,3.6439528942108153
